test_case,filter_size,method_name,total_time,cumulative_time,per_call_time
bloom,50000,add,2.257e-06,1.6247000000000002e-05,1.6247000000000002e-05
bloom,50000,add,2.139e-06,1.6544e-05,1.6544e-05
bloom,50000,add,2.273e-06,1.728e-05,1.728e-05
bloom,50000,add,2.2140000000000003e-06,1.7096e-05,1.7096e-05
bloom,50000,add,2.33e-06,1.6376e-05,1.6376e-05
bloom,50000,add,2.077e-06,1.6073e-05,1.6073e-05
bloom,50000,add,2.166e-06,1.7302e-05,1.7302e-05
bloom,50000,add,2.266e-06,1.6683000000000003e-05,1.6683000000000003e-05
bloom,50000,add,2.155e-06,1.6624000000000002e-05,1.6624000000000002e-05
bloom,50000,add,2.3100000000000003e-06,3.5442000000000004e-05,3.5442000000000004e-05
bloom,50000,add,2.1860000000000003e-06,1.711e-05,1.711e-05
bloom,50000,add,2.178e-06,1.7245000000000002e-05,1.7245000000000002e-05
bloom,50000,add,2.291e-06,1.6531e-05,1.6531e-05
bloom,50000,add,2.267e-06,1.6498e-05,1.6498e-05
bloom,50000,add,2.075e-06,1.7915e-05,1.7915e-05
bloom,50000,add,2.091e-06,1.6678000000000002e-05,1.6678000000000002e-05
bloom,50000,add,2.0550000000000002e-06,1.6175e-05,1.6175e-05
bloom,50000,add,2.254e-06,1.6385e-05,1.6385e-05
bloom,50000,add,2.199e-06,1.6629e-05,1.6629e-05
bloom,50000,add,2.1580000000000003e-06,1.6762e-05,1.6762e-05
bloom,50000,add,2.274e-06,1.6574e-05,1.6574e-05
bloom,50000,add,2.142e-06,1.5786e-05,1.5786e-05
bloom,50000,add,2.1570000000000003e-06,1.5952000000000002e-05,1.5952000000000002e-05
bloom,50000,add,2.1340000000000002e-06,1.6557e-05,1.6557e-05
bloom,50000,add,2.2410000000000002e-06,1.6045e-05,1.6045e-05
bloom,50000,add,2.1970000000000003e-06,1.6462000000000003e-05,1.6462000000000003e-05
bloom,50000,add,2.1000000000000002e-06,1.6547000000000003e-05,1.6547000000000003e-05
bloom,50000,add,2.297e-06,1.6352000000000002e-05,1.6352000000000002e-05
bloom,50000,add,2.184e-06,1.7159e-05,1.7159e-05
bloom,50000,add,2.227e-06,1.6573000000000002e-05,1.6573000000000002e-05
bloom,50000,add,2.29e-06,1.6071000000000002e-05,1.6071000000000002e-05
bloom,50000,add,2.093e-06,1.6469e-05,1.6469e-05
bloom,50000,add,2.4550000000000002e-06,1.628e-05,1.628e-05
bloom,50000,add,2.1620000000000002e-06,1.5939e-05,1.5939e-05
bloom,50000,add,2.257e-06,1.6372000000000002e-05,1.6372000000000002e-05
bloom,50000,add,2.0890000000000002e-06,1.666e-05,1.666e-05
bloom,50000,add,2.1060000000000002e-06,1.6502000000000002e-05,1.6502000000000002e-05
bloom,50000,add,2.154e-06,1.6529e-05,1.6529e-05
bloom,50000,add,2.137e-06,1.6162000000000002e-05,1.6162000000000002e-05
bloom,50000,add,2.3260000000000003e-06,1.6437000000000002e-05,1.6437000000000002e-05
bloom,50000,add,2.015e-06,1.6061e-05,1.6061e-05
bloom,50000,add,2.001e-06,1.6001e-05,1.6001e-05
bloom,50000,add,2.122e-06,1.5903e-05,1.5903e-05
bloom,50000,contains,1.4480000000000002e-06,5.8460000000000004e-06,5.8460000000000004e-06
bloom,50000,contains,1.075e-06,5.138000000000001e-06,5.138000000000001e-06
bloom,50000,contains,9.01e-07,5.060000000000001e-06,5.060000000000001e-06
bloom,50000,contains,8.81e-07,5.249e-06,5.249e-06
bloom,50000,contains,8.920000000000001e-07,5.261e-06,5.261e-06
bloom,50000,contains,8.370000000000001e-07,4.808e-06,4.808e-06
bloom,50000,contains,8.36e-07,4.999e-06,4.999e-06
bloom,50000,contains,7.820000000000001e-07,4.852e-06,4.852e-06
bloom,50000,contains,7.270000000000001e-07,4.966e-06,4.966e-06
bloom,50000,contains,8.720000000000001e-07,4.9680000000000005e-06,4.9680000000000005e-06
bloom,50000,contains,8.380000000000001e-07,4.981e-06,4.981e-06
bloom,50000,contains,7.550000000000001e-07,5.018e-06,5.018e-06
bloom,50000,contains,8.540000000000001e-07,5.0070000000000005e-06,5.0070000000000005e-06
bloom,50000,contains,7.53e-07,4.906e-06,4.906e-06
bloom,50000,contains,7.64e-07,5.071e-06,5.071e-06
bloom,50000,contains,7.890000000000001e-07,4.748e-06,4.748e-06
bloom,50000,contains,7.580000000000001e-07,4.721e-06,4.721e-06
bloom,50000,contains,8.060000000000001e-07,5.01e-06,5.01e-06
bloom,50000,contains,7.06e-07,4.853e-06,4.853e-06
bloom,50000,contains,7.750000000000001e-07,5.076e-06,5.076e-06
bloom,50000,contains,7.91e-07,4.8780000000000006e-06,4.8780000000000006e-06
bloom,50000,contains,7.970000000000001e-07,4.954e-06,4.954e-06
bloom,50000,contains,8.02e-07,5.240000000000001e-06,5.240000000000001e-06
bloom,50000,contains,8.05e-07,6.2350000000000004e-06,6.2350000000000004e-06
bloom,50000,contains,7.760000000000001e-07,4.5670000000000005e-06,4.5670000000000005e-06
bloom,50000,contains,7.15e-07,4.941000000000001e-06,4.941000000000001e-06
bloom,50000,contains,7.09e-07,4.75e-06,4.75e-06
bloom,50000,contains,7.49e-07,4.531e-06,4.531e-06
bloom,50000,contains,7.15e-07,4.794e-06,4.794e-06
bloom,50000,contains,7.71e-07,4.800000000000001e-06,4.800000000000001e-06
bloom,50000,contains,7.02e-07,4.599e-06,4.599e-06
bloom,50000,contains,7.73e-07,5.0970000000000005e-06,5.0970000000000005e-06
bloom,50000,contains,8.240000000000001e-07,5.113e-06,5.113e-06
bloom,50000,contains,7.85e-07,4.859e-06,4.859e-06
bloom,50000,contains,8.35e-07,5.9940000000000005e-06,5.9940000000000005e-06
bloom,50000,contains,8.410000000000001e-07,5.018e-06,5.018e-06
bloom,50000,contains,7.990000000000001e-07,4.684e-06,4.684e-06
bloom,50000,contains,7.64e-07,4.5450000000000005e-06,4.5450000000000005e-06
bloom,50000,contains,9.270000000000001e-07,5.258e-06,5.258e-06
bloom,50000,contains,7.88e-07,4.761000000000001e-06,4.761000000000001e-06
bloom,50000,contains,7.61e-07,4.377000000000001e-06,4.377000000000001e-06
bloom,50000,contains,1.8170000000000001e-06,8.759e-06,8.759e-06
bloom,50000,contains,8.46e-07,4.857e-06,4.857e-06
bloom,50000,contains,1.066e-06,6.876000000000001e-06,6.876000000000001e-06
bloom,50000,contains,9.76e-07,5.526e-06,5.526e-06
bloom,50000,contains,8.66e-07,5.185e-06,5.185e-06
bloom,50000,contains,1.018e-06,2.2481e-05,2.2481e-05
bloom,50000,contains,8.18e-07,6.19e-06,6.19e-06
bloom,50000,contains,7.310000000000001e-07,4.8490000000000005e-06,4.8490000000000005e-06
bloom,50000,contains,7.480000000000001e-07,4.468e-06,4.468e-06
bloom,50000,contains,8.100000000000001e-07,4.751e-06,4.751e-06
bloom,50000,contains,7.92e-07,4.624e-06,4.624e-06
bloom,50000,contains,7.650000000000001e-07,4.924000000000001e-06,4.924000000000001e-06
bloom,50000,contains,7.77e-07,4.79e-06,4.79e-06
bloom,50000,contains,8.09e-07,5.018e-06,5.018e-06
bloom,50000,contains,7.720000000000001e-07,4.629e-06,4.629e-06
bloom,50000,contains,7.39e-07,4.559e-06,4.559e-06
bloom,50000,contains,7.05e-07,4.639e-06,4.639e-06
bloom,50000,contains,7.16e-07,5.060000000000001e-06,5.060000000000001e-06
bloom,50000,contains,7.110000000000001e-07,4.831e-06,4.831e-06
bloom,50000,contains,7.930000000000001e-07,4.954e-06,4.954e-06
bloom,50000,contains,7.650000000000001e-07,4.564000000000001e-06,4.564000000000001e-06
bloom,50000,contains,7.77e-07,4.865e-06,4.865e-06
bloom,50000,contains,7.410000000000001e-07,5.248e-06,5.248e-06
bloom,50000,contains,7.930000000000001e-07,5.037e-06,5.037e-06
bloom,50000,contains,7.900000000000001e-07,4.869e-06,4.869e-06
bloom,50000,contains,7.750000000000001e-07,4.699e-06,4.699e-06
bloom,50000,contains,8.15e-07,5.014000000000001e-06,5.014000000000001e-06
bloom,50000,contains,8.300000000000001e-07,4.858e-06,4.858e-06
bloom,50000,contains,8.11e-07,5.049e-06,5.049e-06
bloom,50000,contains,8.450000000000001e-07,4.954e-06,4.954e-06
bloom,50000,contains,7.990000000000001e-07,4.7590000000000005e-06,4.7590000000000005e-06
bloom,50000,contains,7.900000000000001e-07,4.835e-06,4.835e-06
bloom,50000,contains,7.37e-07,5.074e-06,5.074e-06
bloom,50000,contains,7.92e-07,4.729e-06,4.729e-06
bloom,50000,contains,8.19e-07,5.0290000000000005e-06,5.0290000000000005e-06
bloom,50000,contains,8.690000000000001e-07,4.829000000000001e-06,4.829000000000001e-06
bloom,50000,contains,8.25e-07,4.9170000000000005e-06,4.9170000000000005e-06
bloom,50000,contains,7.32e-07,4.599e-06,4.599e-06
bloom,50000,contains,8.300000000000001e-07,4.9780000000000005e-06,4.9780000000000005e-06
bloom,50000,contains,7.77e-07,4.889e-06,4.889e-06
bloom,50000,contains,8.270000000000001e-07,4.800000000000001e-06,4.800000000000001e-06
bloom,50000,contains,7.4e-07,4.758e-06,4.758e-06
bloom,50000,contains,6.98e-07,4.7470000000000005e-06,4.7470000000000005e-06
bloom,50000,contains,7.650000000000001e-07,5.079e-06,5.079e-06
bloom,50000,contains,7.8e-07,4.799e-06,4.799e-06
bloom,50000,contains,7.970000000000001e-07,5.028e-06,5.028e-06
bloom,50000,contains,7.830000000000001e-07,5.025e-06,5.025e-06
bloom,50000,contains,8.240000000000001e-07,5.383e-06,5.383e-06
bloom,50000,contains,8.550000000000001e-07,5.497e-06,5.497e-06
bloom,50000,contains,3.931e-06,1.9163000000000003e-05,1.9163000000000003e-05
bloom,50000,contains,1.6391e-05,2.4220000000000002e-05,2.4220000000000002e-05
bloom,50000,contains,8.02e-07,5.069e-06,5.069e-06
bloom,50000,contains,7.240000000000001e-07,4.9220000000000005e-06,4.9220000000000005e-06
bloom,50000,contains,7.73e-07,4.95e-06,4.95e-06
bloom,50000,contains,8.030000000000001e-07,5.241e-06,5.241e-06
bloom,50000,contains,8.580000000000001e-07,4.723e-06,4.723e-06
bloom,50000,contains,7.860000000000001e-07,4.942e-06,4.942e-06
bloom,50000,contains,7.39e-07,4.877e-06,4.877e-06
bloom,50000,contains,1.494e-06,9.305e-06,9.305e-06
bloom,100000,add,5.207e-06,3.6441e-05,3.6441e-05
bloom,100000,add,4.052e-06,2.8056e-05,2.8056e-05
bloom,100000,add,3.996e-06,2.9227000000000003e-05,2.9227000000000003e-05
bloom,100000,add,2.261e-06,1.6996e-05,1.6996e-05
bloom,100000,add,2.305e-06,1.6544e-05,1.6544e-05
bloom,100000,add,2.223e-06,1.646e-05,1.646e-05
bloom,100000,add,2.1790000000000002e-06,1.7556000000000003e-05,1.7556000000000003e-05
bloom,100000,add,2.229e-06,1.7127e-05,1.7127e-05
bloom,100000,add,2.4500000000000003e-06,1.7076e-05,1.7076e-05
bloom,100000,add,2.097e-06,1.6706000000000002e-05,1.6706000000000002e-05
bloom,100000,add,2.3480000000000002e-06,1.7946e-05,1.7946e-05
bloom,100000,add,2.104e-06,1.6321000000000002e-05,1.6321000000000002e-05
bloom,100000,add,2.1620000000000002e-06,1.7017e-05,1.7017e-05
bloom,100000,add,2.255e-06,1.6766000000000002e-05,1.6766000000000002e-05
bloom,100000,add,2.147e-06,1.6411000000000003e-05,1.6411000000000003e-05
bloom,100000,add,2.1620000000000002e-06,1.6111000000000002e-05,1.6111000000000002e-05
bloom,100000,add,2.611e-06,1.6997e-05,1.6997e-05
bloom,100000,add,2.193e-06,1.6096e-05,1.6096e-05
bloom,100000,add,2.122e-06,1.6497e-05,1.6497e-05
bloom,100000,add,2.448e-06,1.6839000000000003e-05,1.6839000000000003e-05
bloom,100000,add,2.1850000000000003e-06,1.6152e-05,1.6152e-05
bloom,100000,add,2.111e-06,1.6045e-05,1.6045e-05
bloom,100000,add,2.206e-06,1.6839000000000003e-05,1.6839000000000003e-05
bloom,100000,add,2.187e-06,1.6837e-05,1.6837e-05
bloom,100000,add,2.221e-06,1.6408e-05,1.6408e-05
bloom,100000,add,2.335e-06,1.6686000000000003e-05,1.6686000000000003e-05
bloom,100000,add,2.075e-06,1.6168000000000002e-05,1.6168000000000002e-05
bloom,100000,add,2.036e-06,1.6708e-05,1.6708e-05
bloom,100000,add,1.9770000000000003e-06,1.5986000000000002e-05,1.5986000000000002e-05
bloom,100000,add,2.153e-06,1.6189e-05,1.6189e-05
bloom,100000,add,2.138e-06,1.6874e-05,1.6874e-05
bloom,100000,add,2.3550000000000003e-06,1.6616e-05,1.6616e-05
bloom,100000,add,2.092e-06,1.6466e-05,1.6466e-05
bloom,100000,add,2.217e-06,1.646e-05,1.646e-05
bloom,100000,add,2.251e-06,1.6719e-05,1.6719e-05
bloom,100000,add,2.1290000000000003e-06,1.6501e-05,1.6501e-05
bloom,100000,add,2.144e-06,1.6315000000000002e-05,1.6315000000000002e-05
bloom,100000,add,2.221e-06,1.6483e-05,1.6483e-05
bloom,100000,add,2.2410000000000002e-06,1.6091000000000002e-05,1.6091000000000002e-05
bloom,100000,add,2.336e-06,1.6524e-05,1.6524e-05
bloom,100000,add,2.201e-06,1.6612e-05,1.6612e-05
bloom,100000,add,2.2990000000000004e-06,1.7261e-05,1.7261e-05
bloom,100000,add,2.1000000000000002e-06,1.6505000000000002e-05,1.6505000000000002e-05
bloom,100000,add,2.198e-06,1.6375e-05,1.6375e-05
bloom,100000,add,2.2470000000000003e-06,1.6341e-05,1.6341e-05
bloom,100000,add,2.2420000000000003e-06,1.6325e-05,1.6325e-05
bloom,100000,add,2.19e-06,1.6264000000000002e-05,1.6264000000000002e-05
bloom,100000,add,2.204e-06,1.5853000000000002e-05,1.5853000000000002e-05
bloom,100000,add,2.085e-06,1.628e-05,1.628e-05
bloom,100000,add,2.24e-06,1.6054000000000002e-05,1.6054000000000002e-05
bloom,100000,add,2.121e-06,1.6638000000000002e-05,1.6638000000000002e-05
bloom,100000,add,2.15e-06,1.6228e-05,1.6228e-05
bloom,100000,add,2.317e-06,1.7158e-05,1.7158e-05
bloom,100000,add,2.381e-06,1.6922e-05,1.6922e-05
bloom,100000,add,2.193e-06,1.7356e-05,1.7356e-05
bloom,100000,add,2.297e-06,1.7143000000000002e-05,1.7143000000000002e-05
bloom,100000,add,2.211e-06,1.6524e-05,1.6524e-05
bloom,100000,add,2.138e-06,1.616e-05,1.616e-05
bloom,100000,add,2.436e-06,2.1136000000000002e-05,2.1136000000000002e-05
bloom,100000,add,2.312e-06,1.7537e-05,1.7537e-05
bloom,100000,add,2.351e-06,1.6483e-05,1.6483e-05
bloom,100000,add,2.3320000000000003e-06,1.6427e-05,1.6427e-05
bloom,100000,add,2.268e-06,1.7015000000000002e-05,1.7015000000000002e-05
bloom,100000,add,2.175e-06,1.6855e-05,1.6855e-05
bloom,100000,add,1.967e-06,1.5907000000000002e-05,1.5907000000000002e-05
bloom,100000,add,2.099e-06,1.6623e-05,1.6623e-05
bloom,100000,add,2.182e-06,1.6481e-05,1.6481e-05
bloom,100000,add,2.2810000000000003e-06,1.5879e-05,1.5879e-05
bloom,100000,add,2.077e-06,1.6312000000000002e-05,1.6312000000000002e-05
bloom,100000,add,2.1790000000000002e-06,1.6576000000000002e-05,1.6576000000000002e-05
bloom,100000,add,2.0560000000000003e-06,1.5932000000000003e-05,1.5932000000000003e-05
bloom,100000,add,2.085e-06,1.6198e-05,1.6198e-05
bloom,100000,add,1.962e-06,1.624e-05,1.624e-05
bloom,100000,add,2.181e-06,1.6064e-05,1.6064e-05
bloom,100000,add,2.4680000000000003e-06,1.6448000000000002e-05,1.6448000000000002e-05
bloom,100000,add,2.52e-06,1.6666000000000003e-05,1.6666000000000003e-05
bloom,100000,add,2.198e-06,1.6207000000000003e-05,1.6207000000000003e-05
bloom,100000,add,2.483e-06,1.7442e-05,1.7442e-05
bloom,100000,add,2.2310000000000003e-06,1.6316e-05,1.6316e-05
bloom,100000,add,2.3270000000000003e-06,1.6304000000000002e-05,1.6304000000000002e-05
bloom,100000,add,2.144e-06,1.6545e-05,1.6545e-05
bloom,100000,add,2.3310000000000002e-06,1.6806e-05,1.6806e-05
bloom,100000,add,2.3e-06,1.6639e-05,1.6639e-05
bloom,100000,add,2.009e-06,1.6615000000000003e-05,1.6615000000000003e-05
bloom,100000,add,2.183e-06,1.6441e-05,1.6441e-05
bloom,100000,add,2.167e-06,1.656e-05,1.656e-05
bloom,100000,add,2.228e-06,1.6530000000000003e-05,1.6530000000000003e-05
bloom,100000,add,2.3710000000000003e-06,1.6725e-05,1.6725e-05
bloom,100000,add,2.362e-06,1.7307000000000002e-05,1.7307000000000002e-05
bloom,100000,add,2.294e-06,1.6477e-05,1.6477e-05
bloom,100000,add,2.35e-06,1.649e-05,1.649e-05
bloom,100000,add,2.1010000000000003e-06,1.686e-05,1.686e-05
bloom,100000,add,2.3030000000000002e-06,1.6321000000000002e-05,1.6321000000000002e-05
bloom,100000,add,2.182e-06,1.6118e-05,1.6118e-05
bloom,100000,add,2.268e-06,1.7024e-05,1.7024e-05
bloom,100000,add,2.12e-06,1.6288e-05,1.6288e-05
bloom,100000,add,2.2030000000000003e-06,1.6184e-05,1.6184e-05
bloom,100000,add,2.228e-06,1.6705e-05,1.6705e-05
bloom,100000,add,2.166e-06,1.6676e-05,1.6676e-05
bloom,100000,add,2.153e-06,1.6369000000000002e-05,1.6369000000000002e-05
bloom,100000,contains,1.2170000000000002e-06,5.697000000000001e-06,5.697000000000001e-06
bloom,100000,contains,1.123e-06,5.355e-06,5.355e-06
bloom,100000,contains,9.200000000000001e-07,5.237e-06,5.237e-06
bloom,100000,contains,9.330000000000001e-07,4.948e-06,4.948e-06
bloom,100000,contains,8.210000000000001e-07,4.789e-06,4.789e-06
bloom,100000,contains,8.370000000000001e-07,4.848e-06,4.848e-06
bloom,100000,contains,7.22e-07,4.919000000000001e-06,4.919000000000001e-06
bloom,100000,contains,8.26e-07,4.991e-06,4.991e-06
bloom,100000,contains,8.210000000000001e-07,5.1e-06,5.1e-06
bloom,100000,contains,8.7e-07,4.911e-06,4.911e-06
bloom,100000,contains,7.900000000000001e-07,4.8100000000000005e-06,4.8100000000000005e-06
bloom,100000,contains,7.310000000000001e-07,4.588e-06,4.588e-06
bloom,100000,contains,7.29e-07,4.655e-06,4.655e-06
bloom,100000,contains,7.580000000000001e-07,4.615000000000001e-06,4.615000000000001e-06
bloom,100000,contains,7.410000000000001e-07,4.378e-06,4.378e-06
bloom,100000,contains,8.540000000000001e-07,5.139e-06,5.139e-06
bloom,100000,contains,7.32e-07,4.7930000000000005e-06,4.7930000000000005e-06
bloom,100000,contains,7.88e-07,4.831e-06,4.831e-06
bloom,100000,contains,7.280000000000001e-07,4.744000000000001e-06,4.744000000000001e-06
bloom,100000,contains,7.87e-07,4.874e-06,4.874e-06
bloom,100000,contains,7.100000000000001e-07,4.524e-06,4.524e-06
bloom,100000,contains,7.18e-07,4.577e-06,4.577e-06
bloom,100000,contains,7.32e-07,4.749000000000001e-06,4.749000000000001e-06
bloom,100000,contains,8.480000000000001e-07,4.9000000000000005e-06,4.9000000000000005e-06
bloom,100000,contains,7.67e-07,5.076e-06,5.076e-06
bloom,100000,contains,7.820000000000001e-07,4.619e-06,4.619e-06
bloom,100000,contains,8.300000000000001e-07,4.980000000000001e-06,4.980000000000001e-06
bloom,100000,contains,7.760000000000001e-07,7.323000000000001e-06,7.323000000000001e-06
bloom,100000,contains,6.75e-07,4.945e-06,4.945e-06
bloom,100000,contains,8.05e-07,5.163e-06,5.163e-06
bloom,100000,contains,7.8e-07,4.896e-06,4.896e-06
bloom,100000,contains,7.33e-07,4.61e-06,4.61e-06
bloom,100000,contains,7.5e-07,4.498e-06,4.498e-06
bloom,100000,contains,7.000000000000001e-07,4.5840000000000005e-06,4.5840000000000005e-06
bloom,100000,contains,6.720000000000001e-07,4.7200000000000005e-06,4.7200000000000005e-06
bloom,100000,contains,7.620000000000001e-07,4.556e-06,4.556e-06
bloom,100000,contains,7.3e-07,4.3410000000000005e-06,4.3410000000000005e-06
bloom,100000,contains,7.900000000000001e-07,4.6790000000000004e-06,4.6790000000000004e-06
bloom,100000,contains,7.580000000000001e-07,4.529e-06,4.529e-06
bloom,100000,contains,7.4e-07,4.644e-06,4.644e-06
bloom,100000,contains,7.64e-07,4.9270000000000004e-06,4.9270000000000004e-06
bloom,100000,contains,7.100000000000001e-07,4.728e-06,4.728e-06
bloom,100000,contains,7.56e-07,4.5450000000000005e-06,4.5450000000000005e-06
bloom,100000,contains,8.520000000000001e-07,4.821e-06,4.821e-06
bloom,100000,contains,6.860000000000001e-07,4.710000000000001e-06,4.710000000000001e-06
bloom,100000,contains,7.380000000000001e-07,4.607e-06,4.607e-06
bloom,100000,contains,7.57e-07,4.654000000000001e-06,4.654000000000001e-06
bloom,100000,contains,6.78e-07,4.6620000000000004e-06,4.6620000000000004e-06
bloom,100000,contains,7.25e-07,4.692e-06,4.692e-06
bloom,100000,contains,7.09e-07,4.783000000000001e-06,4.783000000000001e-06
bloom,100000,contains,7.440000000000001e-07,4.4430000000000005e-06,4.4430000000000005e-06
bloom,100000,contains,7.81e-07,4.958000000000001e-06,4.958000000000001e-06
bloom,100000,contains,7.26e-07,4.278e-06,4.278e-06
bloom,100000,contains,7.53e-07,4.603000000000001e-06,4.603000000000001e-06
bloom,100000,contains,7.350000000000001e-07,4.992000000000001e-06,4.992000000000001e-06
bloom,100000,contains,7.510000000000001e-07,4.609e-06,4.609e-06
bloom,100000,contains,7.54e-07,4.879e-06,4.879e-06
bloom,100000,contains,8.480000000000001e-07,4.7590000000000005e-06,4.7590000000000005e-06
bloom,100000,contains,7.340000000000001e-07,4.587e-06,4.587e-06
bloom,100000,contains,7.750000000000001e-07,4.6690000000000005e-06,4.6690000000000005e-06
bloom,100000,contains,7.43e-07,4.7540000000000006e-06,4.7540000000000006e-06
bloom,100000,contains,7.84e-07,4.681000000000001e-06,4.681000000000001e-06
bloom,100000,contains,7.960000000000001e-07,5.0070000000000005e-06,5.0070000000000005e-06
bloom,100000,contains,8.610000000000001e-07,5.239e-06,5.239e-06
bloom,100000,contains,8.11e-07,5.330000000000001e-06,5.330000000000001e-06
bloom,100000,contains,7.8e-07,4.573e-06,4.573e-06
bloom,100000,contains,8.100000000000001e-07,5.0460000000000005e-06,5.0460000000000005e-06
bloom,100000,contains,7.5e-07,4.848e-06,4.848e-06
bloom,100000,contains,7.56e-07,4.611e-06,4.611e-06
bloom,100000,contains,8.000000000000001e-07,5.008e-06,5.008e-06
bloom,100000,contains,7.970000000000001e-07,5.054e-06,5.054e-06
bloom,100000,contains,7.74e-07,4.797e-06,4.797e-06
bloom,100000,contains,8.610000000000001e-07,4.936000000000001e-06,4.936000000000001e-06
bloom,100000,contains,7.3e-07,4.795000000000001e-06,4.795000000000001e-06
bloom,100000,contains,7.95e-07,4.710000000000001e-06,4.710000000000001e-06
bloom,100000,contains,7.78e-07,4.6300000000000006e-06,4.6300000000000006e-06
bloom,100000,contains,7.8e-07,5.016e-06,5.016e-06
bloom,100000,contains,8.140000000000001e-07,4.789e-06,4.789e-06
bloom,100000,contains,8.11e-07,5.2500000000000006e-06,5.2500000000000006e-06
bloom,100000,contains,7.7e-07,4.761000000000001e-06,4.761000000000001e-06
bloom,100000,contains,7.18e-07,4.581000000000001e-06,4.581000000000001e-06
bloom,100000,contains,8.63e-07,4.8710000000000005e-06,4.8710000000000005e-06
bloom,100000,contains,7.8e-07,4.975000000000001e-06,4.975000000000001e-06
bloom,100000,contains,8.200000000000001e-07,4.949e-06,4.949e-06
bloom,100000,contains,7.61e-07,5.105e-06,5.105e-06
bloom,100000,contains,8.170000000000001e-07,4.993e-06,4.993e-06
bloom,100000,contains,7.37e-07,4.549e-06,4.549e-06
bloom,100000,contains,7.550000000000001e-07,5.082000000000001e-06,5.082000000000001e-06
bloom,100000,contains,7.440000000000001e-07,4.495e-06,4.495e-06
bloom,100000,contains,8.09e-07,5.043000000000001e-06,5.043000000000001e-06
bloom,100000,contains,8.340000000000001e-07,4.843e-06,4.843e-06
bloom,100000,contains,7.53e-07,4.503e-06,4.503e-06
bloom,100000,contains,7.070000000000001e-07,4.935e-06,4.935e-06
bloom,100000,contains,8.11e-07,4.925e-06,4.925e-06
bloom,100000,contains,8.140000000000001e-07,4.915e-06,4.915e-06
bloom,100000,contains,7.5e-07,4.475e-06,4.475e-06
bloom,100000,contains,7.32e-07,4.7540000000000006e-06,4.7540000000000006e-06
bloom,100000,contains,7.8e-07,4.602e-06,4.602e-06
bloom,100000,contains,7.410000000000001e-07,4.525e-06,4.525e-06
bloom,100000,contains,7.4e-07,4.661e-06,4.661e-06
